"X","rouge1_precision","rouge2_precision","rougeL_precision","rouge1_recall","rouge2_recall","rougeL_recall","rouge1_fmeasure","rouge2_fmeasure","rougeL_fmeasure","fkre","fkgl","fogi","smog","cole","auto","t_word","t_stopword","t_punct","t_syll","t_syll2","t_syll3","t_uword","t_sent","t_char","t_kup","t_bry","t_subtlex_us_zipf","t_n_ent_law","summary_generated"
636,0.714285714285714,0.550898203592814,0.583333333333333,0.745341614906832,0.575,0.608695652173913,0.729483282674772,0.562691131498471,0.595744680851064,13.048,25.269,29.213,11.425,12.963,29.869,184,76,17,271,29,12,74,3,851,931.17,749.889,851.838,0,"Statewide PTV Access Act of 2009 - Amends federal copyright law to allow satellite carriers to pay state-wide license fees for the secondary transmission of any noncommercial educational broadcast station within a state-wide network to any subscriber in any county within that state that is located outside that station\\'s local market and is not served by such a station located within that state. Defines state-wide network"" as a network of three or more such stations that are licensed to a single state, political, educational, or special purpose subdivision of a state, or a single public agency.<n><n>Amends the Communications Act of 1934 to allow a satellite carrier to retransmission the signal of a television broadcast station outside the station\\'s local market by a satellite carrier directly to its subscribers, if the station is part of a network of three or more that are licensed to a single state, political, educational, or special purpose subdivision of a state, or a single public agency."""
637,0.796380090497738,0.559090909090909,0.506787330316742,0.465608465608466,0.326259946949602,0.296296296296296,0.587646076794658,0.412060301507538,0.373956594323873,6.12,30.707,36.525,14.75,12.427,38.335,247,106,26,329,39,20,87,3,1102,1071.04,924.46,1138.91,2,"Equal Employment Opportunity Restoration Act of 2012 - Amends the federal judicial code to allow a group of at least one member, if the representative party shows by a reasonable inference that: (1) the members of the group are so numerous that their claims of the representative party are typical and the representative party's title counsel will fairly and adequately protect the interests of the group, and (2) members of the group are or have been, subject to an employment practice that has adversely affected the group's members, and the group's claims are adversely affecting a significant portion of the group's members. Authorizes a representative party, in seeking relief under specified provisions of the Civil Rights Act of 1964, title V of the Rehabilitation Act of 1973, title II of the Genetic Information Nondiscrimination Act of 2008, or title VII of the Social Security Act (SSA), to sue on behalf of all members of the group if the representative party shows that: (1) the members of the group are so numerous that their claims of the representative party are typical and the representative party's title counsel will fairly and adequately protect the interests of the group, and (2) members of the group are or have been, subject to an employment practice that has adversely affected their members."
638,0.787878787878788,0.625,0.787878787878788,0.371428571428571,0.289855072463768,0.371428571428571,0.504854368932039,0.396039603960396,0.504854368932039,32.34,16.947,22.897,5.713,14.307,19.905,37,11,4,55,8,1,32,1,178,158.16,110.976,159.472,0,"Health Insurance Affordability and Equity Act of 2001 - Amends the Internal Revenue Code to allow a limited tax credit for amounts paid for health insurance coverage for the taxpayer, his spouse, and dependents."
639,0.824884792626728,0.569444444444444,0.658986175115207,0.473544973544974,0.326259946949602,0.378306878306878,0.601680672268908,0.414839797639123,0.480672268907563,30.32,15.075,21.24,9.895,15.149,16.502,252,75,33,393,63,27,106,9,1231,1110.35,821.762,1028.135,0,"Money Laundering Prevention Act of 1999- Directs the Secretary of the Treasury to report to specified congressional committees on private banking activities in the United States. <n>(Sec. 4) Amends Federal law governing anti-money laundering programs to direct the Secretary to prescribe regulations requiring financial institutions to maintain all accounts in such a way as to ensure that: (1) the name of all account holders in such a way as identified by the account holder are associated with money laundering activities; and (2) all such information is available for purposes of supervision and law enforcement. <n>Directs the Secretary to: (1) develop criteria for identifying areas outside the United States in which money laundering activities are concentrated; and (2) designate foreign high-intensity money laundering areas. <n>(Sec. 5) Amends the Money Laundering and Related Financial Crimes Strategy Act of 1998 to direct the Secretary to: (1) require insured depository institutions to include in their anti-money laundering programs the availability of certain account information; and (2) designate foreign high-intensity money laundering areas. <n>(Sec. 6) Directs the Board of Governors of the Federal Reserve System to promulgate regulations requiring the Board of Governors of the Federal Reserve System to take into account money laundering activities when considering certain applications for membership on the Board."
640,0.934782608695652,0.736263736263736,0.804347826086957,0.392694063926941,0.307339449541284,0.337899543378995,0.553054662379421,0.433656957928803,0.47588424437299,-15.284,38.247,43.322,13.993,12.32,47.352,102,40,10,140,15,6,65,1,455,467.62,393.703,473.125,0,"Highway Fairness and Reform Act of 2009 - Directs the Secretary of Transportation, beginning with FY2011, to carry out a direct federal-aid highway program to permit a state governor or chief executive officer, at least 90 days before the beginning of the fiscal year, to elect to have the state waive its right to receive amounts apportioned or allocated to it under the federal-aid highway program for the fiscal year to which the election relates and to receive instead a prorated amount of taxes appropriated to the Highway Trust Fund (HTF)."
641,0.827586206896552,0.534883720930233,0.64367816091954,0.428571428571429,0.275449101796407,0.333333333333333,0.564705882352941,0.363636363636364,0.43921568627451,26.535,16.928,24.001,8.079,14.518,18.488,97,34,8,158,27,6,62,3,482,479.78,355.468,429.896,0,"Senior Citizens Against Marketing Scams Act of 1993 - Amends the Federal criminal code to establish enhanced penalties for telemarketing fraud. Directs the court, in sentencing an offender, to order the offender to pay restitution to any victims and may order the offender to pay restitution to others who sustained losses as a result of the offender's fraudulent activity. <n>Directs the United States Sentencing Commission to review and, if necessary, amend the Federal criminal code to provide for increased penalties for telemarketing fraud against older persons."
642,0.274509803921569,0.16256157635468,0.230392156862745,0.788732394366197,0.471428571428571,0.661971830985915,0.407272727272727,0.241758241758242,0.341818181818182,38.743,15.095,20.873,10.355,12.527,16.645,253,89,49,334,47,23,107,7,1067,930.18,848.81,972.907,1,"(This measure has not been amended since it was passed by the House on September 22, 2007. The summary of that version is repeated here.) Third Higher Education Extension Act of 2007 - (Sec. 2) Amends the Higher Education Extension Act of 2005 to extend the programs under the Higher Education Act of 1965 through March 31, 2008. (Sec. 3) Declares that nothing in this Act, or in the Higher Education Extension Act of 2005, shall be construed to limit or otherwise alter the authorizations of appropriations for, or the durations of, programs contained in the amendments made by the Higher Education Reconciliation Act of 2005 (HEA) or by the College Cost Reduction and Access Act (CRA), or the Taxpayer-Teacher Protection Act of 2004. (Sec. 4) Amends HEA to revise the definition of eligible not-for-profit holder"" to exclude from such definition a state, political subdivision, authority, agency, instrumentality, or other entity acting as a trustee on behalf of a state, political subdivision, authority, agency, instrumentality, or other entity that was the sole beneficial owner of a loan eligible for any special allowance payment under the HEA on the date of enactment of CRA. (Currently, such a state, political subdivision, authority, agency, instrumentality"""
643,0.704663212435233,0.432291666666667,0.487046632124352,0.517110266159696,0.316793893129771,0.357414448669202,0.596491228070175,0.365638766519824,0.412280701754386,-5.64,26.033,32.979,13.398,17.374,29.759,216,80,23,373,66,22,97,4,1132,1155.05,942.481,978.569,0,"Energy Savings Through Public-Private Partnerships Act of 2014 - Amends the National Energy Conservation Policy Act to require a federal agency to implement, as part of its energy management certification system, any life-cycle cost-effective measures that have not been implemented. Requires each energy manager, as part of the certification system and using guidelines developed by the Secretary of Energy (DOE), to provide an explanation regarding any such life-cycle cost-effective measures that have not been implemented. Requires the status of each agency's energy savings performance contracts and utility energy service contracts, the investment value of such contracts, the guaranteed energy savings for the previous year as compared to the actual energy savings for the previous year, the plan for entering into such contracts in the coming year, and information explaining why any previously submitted plans for such contracts were not implemented. Allows agencies to enter into energy savings performance contracts, but requires them to limit the recognition of operation and maintenance savings associated with systems modernized or replaced with the implementation of energy conservation measures, water conservation measures, or any series of energy conservation measures and water conservation measures."
644,0.305164319248826,0.174528301886792,0.230046948356808,0.706521739130435,0.406593406593407,0.532608695652174,0.426229508196721,0.244224422442244,0.321311475409836,32.898,17.448,23.379,9.329,12.18,19.32,226,106,14,346,49,16,106,6,1053,1133.8,966.162,1106.122,1,"(This measure has not been amended since it was introduced in the House on March 6, 2003. The summary has been expanded because action occurred on the measure.) Childrens' Internet Protection Act - Amends the Communications Act of 1934 to make any elementary or secondary school or library that fails to certify to the Federal Communications Commission (FCC) that it has installed and uses a technology to filter or block material deemed to be harmful to minors on one or more of its computers with Internet access eligible for universal service assistance. Makes any library with only one computer with Internet access intended for use by the public eligible to receive universal service assistance even if it does not use a technology to filter or block material deemed to be harmful to minors on that computer if it certifies to the FCC that it employs a reasonably effective alternative means to keep minors from accessing material on the Internet that is deemed to be harmful to minors. Makes a school or library that fails to meet the requirements of this Act liable to repay immediately the full amount of all universal service assistance it received.(Sec. 3) Requires the FCC to adopt rules implementing this Act within four months of this Act's enactment."
645,0.537037037037037,0.214953271028037,0.361111111111111,0.381578947368421,0.152317880794702,0.256578947368421,0.446153846153846,0.178294573643411,0.3,33.212,17.57,23.659,8.726,12.887,20.207,117,49,9,175,25,7,67,3,551,538.86,419.753,544.207,0,"Higher Education Affordability and Fairness Act This bill amends the Internal Revenue Code to allow an income tax deduction for the qualified tuition and related expenses of a student who is eligible for the Hope Scholarship tax credit and who is attending an institution of higher education. The bill limits the amount of such deduction to the lesser of: (1) $10,000 for each eligible student, or (2) $15,000 over the amount of such expenses taken into account in determining the Hope Scholarship tax credit. The deduction is allowed for four years of postsecondary education and is subject to an adjustment for certain scholarships and veterans benefits."
646,0.645161290322581,0.360655737704918,0.451612903225806,0.833333333333333,0.468085106382979,0.583333333333333,0.727272727272727,0.407407407407407,0.509090909090909,-18.472,31.238,38.994,17.138,19.003,37.83,72,17,10,119,22,9,50,1,382,291.15,205.076,291.851,0,"National Science Education Tax Incentive for Businesses Act of 2007- Amends the Internal Revenue Code to allow certain businesses engaged in the trade or business of providing STEM (science, technology, engineering, and mathematics) services a business tax credit for 100% of their contributions to schools providing such education, including for STEM school contributions, STEM teacher externship expenses, and STEM teacher training expenses."
647,0.863636363636364,0.707692307692308,0.787878787878788,0.504424778761062,0.410714285714286,0.460176991150442,0.636871508379888,0.519774011299435,0.581005586592179,7.818,28.565,35.491,9.895,10.835,33.265,71,30,5,103,15,3,48,1,309,357.49,281.328,353.091,0,"Directs the Secretary of the military department concerned, in the case of a member of the Armed Forces with a combat-related disability who is entitled to monthly retired pay, to permit the member to elect to have used in that formula a retired pay base equal to $2,917, which represents the average monthly salary for high school graduates in the United States for 2006."
648,0.916666666666667,0.485714285714286,0.555555555555556,0.196428571428571,0.101796407185629,0.119047619047619,0.323529411764706,0.168316831683168,0.196078431372549,12.845,20.411,24.4,11.425,17.188,23.652,42,11,6,67,9,4,33,1,213,124.15,108.081,169.244,0,"Administrative Simplification Compliance Act - Amends titles XVIII (Medicare) and XIX (Medicaid) of the Social Security Act to extend the deadline for certain covered entities to submit compliance plans to the Secretary of Health and Human Services."
649,0.691891891891892,0.565217391304348,0.621621621621622,0.864864864864865,0.707482993197279,0.777027027027027,0.768768768768769,0.628398791540785,0.69069069069069,36.146,17.36,22.981,9.212,12.955,20.648,218,75,34,290,38,13,96,5,959,952.4,705.087,890.319,0,"(This measure has not been amended since it was reported to the House on June 17, 2015. Autofill Act of 2015 (Sec. 2) This bill amends the Internal Revenue Code to require the Department of the Treasury to: (1) establish a program to allow taxpayers to download income tax forms that are populated with tax return information (e.g., wages, withholding, and self-employment income) previously reported to Treasury; (2) establish standards for data download to tax preparation software; and (3) provide on Treasury's website a secure function that allows a taxpayer to download, as both a printable document file and in a form suitable for input to automatic tax preparation software, the 1040, 1040A, and 1040EZ forms that are populated with tax return information previously reported to Treasury. Taxpayers must acknowledge that: (1) the taxpayer is responsible for the accuracy of his or her return, and (2) all tax return information provided under such program needs to be verified. The Social Security Act is amended to require the Commissioner of Social Security to provide Treasury with tax return information for 2015 and thereafter."
650,0.69078947368421,0.423841059602649,0.526315789473684,0.527638190954774,0.323232323232323,0.402010050251256,0.598290598290598,0.36676217765043,0.455840455840456,43.479,17.38,22.741,10.299,10.691,20.868,175,57,11,236,26,13,96,4,770,637.16,547.2,692.611,0,"National Treatment in Banking Act of 1994 - Directs the Secretary of the Treas
ury to identify foreign countries that may be denying national treatment to U.S.
 banking organizations: (1) based on information relating to banking in a specif
ied report of the Omnibus Trade and Competitiveness Act of 1988; or (2) based on
 more recent information the Secretary considers appropriate. <n>Directs the Sec
retary to assess whether the possible denial of national treatment to U.S. banki
ng organizations by such a foreign country may be having a significant adverse e
ffect on them. Sets forth factors to be considered in making such assessment. <n
>Amends the International Banking Act of 1978 to direct the Federal Deposit Insu
rance Board to take into account whether the Secretary has published a notice th
at a foreign bank's home country may be denying national treatment to U.S. banki
ng organizations."
651,0.858895705521472,0.759259259259259,0.809815950920245,0.843373493975904,0.745454545454545,0.795180722891566,0.851063829787234,0.752293577981651,0.802431610942249,29.793,19.6,26.131,11.425,12.934,23.273,186,65,17,268,39,16,103,4,863,769.75,600.778,777.838,0,"Notch Fairness Act of 1998 - Amends title II (Old Age, Survivors and Disability Insurance) (OASDI) of the Social Security Act to revise the formula for the computation of minimum Old Age Insurance benefits for individuals who reached age 65 in or after 1979 and to whom applies the 15-year transition period for the changes in benefit computation rules enacted in the Social Security Amendments of 1977. <n>Sets forth a schedule of additional benefit increases for such beneficiaries (and related beneficiaries), with percentages declining from 55 percent to five percent and keyed to the year an individual became eligible for such benefits between 1979 and 1988. <n>Allows such beneficiaries, in the alternative, to receive lump sum payments over four years totaling $5,000. <n>Specifies offsetting nondefense and discretionary spending reductions the Director of the Office of Management and Budget shall make over a four-year period for the increase in direct spending estimated to result from enactment of this Act."
652,0.937106918238994,0.746835443037975,0.792452830188679,0.620833333333333,0.493723849372385,0.525,0.7468671679198,0.594458438287154,0.631578947368421,-12.968,28.235,34.282,15.818,18.958,33.36,191,55,32,312,52,23,90,3,987,931.02,736.505,768.117,0,"Intergovernmental Law Enforcement Information Sharing Act of 2001 - Directs the Attorney General to: (1) expeditiously carry out security clearance investigations for specified persons; and (2) grant appropriate security clearances to all such persons who qualify for clearances under applicable laws and executive orders.Authorizes the Attorney General to: (1) charge State, territorial, and local governments the costs of carrying out security clearance investigations and granting such clearances for Federal employees; and (2) waive any charges that would otherwise apply if such government agrees to promptly provide Federal officials, without charge, access to the criminal databases of such government for the purpose of conducting personnel security background investigations for military, civilian, and contract employees.Directs the Attorney General to: (1) conduct a study of methods to enhance the sharing of sensitive Federal law enforcement information with State, territorial, and local law enforcement officials; and (2) ensure that officials from State, territorial, and local law enforcement agencies participate in the study."
653,0.769230769230769,0.4375,0.584615384615385,0.245098039215686,0.137931034482759,0.186274509803922,0.371747211895911,0.209737827715356,0.282527881040892,-15.325,31.545,39.538,15.115,17.396,38.026,66,26,1,120,22,7,49,1,373,243.78,193.607,332.03,1,"Promoting Human Rights by Ending Israeli Military Detention of Palestinian Children Act This bill amends the Foreign Assistance Act of 1961 to prohibit the United States from providing assistance to Israel or the Palestinian Authority unless the Department of State certifies that Israeli military detention of Palestinian children is in violation of the Convention on the Rights of the Child and other specified international standards."
654,0.677777777777778,0.49438202247191,0.622222222222222,0.792207792207792,0.578947368421053,0.727272727272727,0.730538922155689,0.533333333333333,0.670658682634731,37.08,19.267,22.889,8.079,13.465,25.039,99,42,9,132,11,4,64,2,467,486.04,347.829,448.457,0,"Mobile Workforce State Income Tax Fairness and Simplification Act - Prohibits the wages or other remuneration earned by an employee who performs employment duties in more than one state from being subject to income tax in any state other than: (1) the state of the employee's residence; and (2) the state within which the employee is present and performing employment duties for more than 30 days during the calendar year. Exempts employers from withholding of tax and information return requirements for employees not subject to income tax under this Act."
655,0.0575221238938053,0.0444444444444444,0.0530973451327434,0.764705882352941,0.625,0.705882352941177,0.106995884773663,0.0829875518672199,0.0987654320987654,-35.883,46.337,52.988,17.138,11.257,56.953,256,121,30,342,44,18,101,2,1080,1242.12,1010.529,1200.603,0,"Youth Protection From Tobacco Addiction Act of 1996 - Prohibits the advertising, promotion, and packaging of tobacco products. Declares that it shall be unlawful to: (1) distribute tobacco products as a free sample or to make such products available at no cost as the result of coupons or other method which allows products to be obtained for free or for reduced cost; (2) sponsor or cause to be sponsored any athletic, music, artistic, or other event in the name of a registered brand name, logo, or symbol of a tobacco product in a manner so that such product is publicly identified as a sponsor of or in any way associated with such an event; (3) market or cause to be marketed nontobacco products or services which bear the name of a registered brand name, logo, symbol of a tobacco product, except if the registered brand name is also the name of the corporation which manufactures the tobacco product and both the registered brand and the corporation were in existence prior to January 1, 1996; (4) pay or cause to be paid to have such product appear in any movie, television show, play, video game, or other form of entertainment, except if the registered brand name is also the name of the corporation which manufactures the tobacco product and both the registered brand and the corporation were in"
656,0.62111801242236,0.2875,0.409937888198758,0.40650406504065,0.187755102040816,0.268292682926829,0.491400491400491,0.22716049382716,0.324324324324324,1.029,26.448,33.889,9.895,17.139,32.23,182,69,21,288,50,9,90,3,938,1011.98,743.777,817.801,0,"Federal Financial Management Improvement Act of 1996 - Requires each agency to implement and maintain financial management systems that comply with Federal financial management systems requirements, applicable Federal accounting standards, and the United States Government Standard General Ledger at the transaction level. Directs a person performing an audit of an agency that reports noncompliance with such requirements to include in the report on the audit: (1) the name and position of any officer or employee responsible for the financial management systems that have been found not to comply; and (2) all facts pertaining to the noncompliance, including the primary reason or cause, any official responsible for the noncompliance, and any relevant comments from any responsible officer or employee. Specifies that no remedial actions shall be taken unless the person performing the audit certifies that: (1) the agency financial management systems are in compliance with applicable Federal accounting standards; and (2) a written determination is made that such systems are not in compliance."
657,0.694915254237288,0.344827586206897,0.525423728813559,0.127725856697819,0.0625,0.0965732087227414,0.21578947368421,0.105820105820106,0.163157894736842,47.163,10.594,17.729,9.033,14.894,12.537,67,19,4,107,18,10,44,4,353,285.11,212.825,289.049,0,"American Health Security Partnership Act of 1995- Directs the Secretary of Health and Human Services to make payments to States with comprehensive health insurance plans certified under this Act. <n>Directs the Secretary to certify State comprehensive health insurance plans which meet specified requirements. Sets forth a formula for the allocation of payments among the States. <n>Authorizes appropriations."
658,0.902985074626866,0.616541353383459,0.73134328358209,0.523809523809524,0.356521739130435,0.424242424242424,0.663013698630137,0.451790633608815,0.536986301369863,-12.061,31.586,37.248,16.158,16.054,37.94,162,45,28,239,35,16,91,2,764,721.43,530.523,646.148,0,"Flu Protection Act of 2005 - Amends the Public Health Act to require: (1) the Secretary of Health and Human Services, through the Director of the Centers for Disease Control and Prevention, to conduct annual public awareness campaign and education and outreach (including Medicare outreach) efforts preceding the flu season; (2) the Director to contract with influenza vaccine manufacturers to ensure the availability of additional doses of flu vaccine; (3) the Director to support development of state adult immunization programs that place emphasis on improving vaccine delivery to high-risk populations and the general population; and (4) the Director to work with agencies to assess the efficacy of the influenza vaccine. Amends the Internal Revenue Code to: (1) allow a tax credit for investment in vaccine manufacturing facilities; and (2) define vaccine manufacturing facilities property."""""
659,0.348571428571429,0.224137931034483,0.308571428571429,0.753086419753086,0.4875,0.666666666666667,0.4765625,0.307086614173228,0.421875,40.179,15.315,21.631,9.895,12.926,17.766,217,68,32,296,43,18,99,6,966,810.99,614.114,846.746,0,"Opal Creek Forest Preserve Act of 1994 - Establishes the Opal Creek Forest Preserve, consisting of certain Federal lands in the Willamette and Mt. Hood National Forests, Oregon. <n>Directs the Secretary of Agriculture to prepare a comprehensive management plan for the Preserve to achieve the purposes of this Act. <n>Prohibits management of the Preserve by the Secretary or any responsible party except in accordance with the management plan. <n>Authorizes the Secretary to: (1) acquire non-Federal land within the Preserve; and (2) conduct environmental response actions or pursue liability. <n>Withdraws Federal lands within the Preserve from: (1) entry, appropriation, and disposal under the public land, mining, and mineral leasing laws; and (2) location, entry, and patent under the Federal mining laws. <n>Authorizes the Secretary to acquire lands and interests within the Preserve by donation, purchase with donated or appropriated funds, exchange, or transfer from another Federal agency, except that such lands or interests owned by the State of Oregon or a political subdivision may be acquired only by donation or exchange."
660,0.0882352941176471,0,0.0882352941176471,0.230769230769231,0,0.230769230769231,0.127659574468085,0,0.127659574468085,14.395,19.45,25.321,9.895,15.91,21.189,35,11,2,62,10,3,27,1,185,130.72,109.833,162.56,0,"Immigrant Labor Policy Review Act - Establishes the High Level Commission on Immigrant Labor Policy to study and report to the Congress on the interactions between Federal immigration policy and the U.S. labor markets."
661,0.568807339449541,0.28110599078341,0.31651376146789,0.639175257731959,0.316062176165803,0.355670103092784,0.601941747572815,0.297560975609756,0.33495145631068,-6.208,27.54,32.341,15.904,14.985,30.668,255,91,39,404,58,31,121,4,1190,1199.43,1006.61,1014.503,0,"Electric Reliability Act of 2004 - Amends the Federal Power Act to grant Federal Energy Regulatory Commission (FERC) jurisdiction over any Regional Transmission Organization (ERO), or any regional entities, and all users, owners, and operators of the United States' bulk-power system, for purposes of approving reliability standards and enforcing compliance with this Act.<n><n>Authorizes any person to submit an application to FERC for certification as an ERO if FERC determines that such ERO: (1) has the ability to develop and enforce reliability standards that provide for an adequate level of reliability of the bulk-power system; and (2) has established rules that assure: (1) its independence of the users and owners and operators of the bulk-power system; (2) equitable dues, fees, and other charges among end users for all activities under this Act; (3) fair and impartial procedures for enforcement of reliability standards through the imposition of penalties; and (4) reasonable notice and opportunity for public comment. Requires an ERO to file each reliability standard or modification to a reliability standard with FERC.<n><n>Authorizes FERC to approve a proposed reliability standard or modification if it determines that it is just, reasonable, not unduly discriminatory or preferential, and in the public interest. Requires FERC to give due weight to the technical expertise of the"
662,0.89406779661017,0.595744680851064,0.614406779661017,0.385740402193784,0.256410256410256,0.26508226691042,0.538952745849298,0.358514724711908,0.37037037037037,-19.628,35.54,44.179,13.993,15.043,42.91,266,107,30,409,75,18,111,3,1283,1213.77,968.726,1249.187,0,"Rail Passenger Disaster Family Assistance Act of 2001 - Amends Federal transportation law to direct the Chairman of the National Transportation Safety Board, after being notified of a rail passenger accident within the United States involving a rail passenger carrier and resulting in a major loss of life, to: (1) designate and publicize the name and phone number of a director of family support services who shall be an employee of the Board and shall be responsible for acting as a point of contact within the Federal Government for the families of passengers involved in the accident and a liaison between the rail passenger carrier and the families; and (2) designate an independent nonprofit organization for coordinating the emotional care and support of such families. Grants the Board primary Federal responsibility for: (1) facilitating the recovery and identification of fatally injured passengers; and (2) communicating with such families as to the roles of the organization, the Government agencies, and the rail passenger carrier involved.Designates a designated organization with respect to the families of passengers involved in the accident to: (1) provide mental health and counseling services; (2) provide an environment in which the families may grieve in private; (3) meet with the families who have traveled to the location of the accident, to contact the families unable to travel to such location, and to contact all affected families periodically thereafter until such time as the organization"
663,0.708333333333333,0.46046511627907,0.476851851851852,0.739130434782609,0.480582524271845,0.497584541062802,0.723404255319149,0.470308788598575,0.486997635933806,4.84,25.565,32.766,12.119,15.65,30.341,241,83,32,368,62,18,123,4,1170,1033.75,837.126,998.749,1,"(This measure has not been amended since it was reported to the House on May 12, 2010. The summary of that version is repeated here.) Warren Hostage Rescue Act - Amends the National Security Act of 1947 to establish within the National Security Council the Committee on Hostage Recovery, which shall: (1) coordinate among the federal agencies and U.S. allies regarding retrieval of U.S. person hostages; (2) coordinate with the Interagency Fusion Cell on Hostage Recovery; (3) develop strategies and guidelines for hostage retrieval and analyzing all options and methods of rescue; (4) develop policies and procedures to effectively share information between federal agencies responsible for hostage rescue activities; and (5) develop a strategy to keep family members of U.S. person hostages informed of the status of such hostages and inform them of updates, procedures, and policies that do not compromise U.S. national security.<n><n>Requires the Committee to submit quarterly reports to specified congressional committees on its general activities and the Interagency Fusion Cell on Hostage Recovery with respect to U.S. person hostages.<n><n>Expresses the sense of Congress that the President should appoint a Special Advisor on Hostage Affairs who: (1) serves as the chair of the Committee; (2) has extensive experience in foreign policy, counterterrorism, and hostage"
664,0.900709219858156,0.7,0.765957446808511,0.644670050761421,0.5,0.548223350253807,0.751479289940828,0.583333333333333,0.63905325443787,3.73,24.415,30.715,15.47,16.056,28.092,157,57,16,259,42,22,84,3,795,692.65,542.142,692.528,0,"SIG TARP Small Business Awareness Act of 2009 - Amends the Emergency Economic Stabilization Act of 2008 to require that the Special Inspector General (SIG) for the Troubled Asset Relief Program (TARP) examine how smaller financial institutions are being affected by: (1) expenditures under the TARP program; and (2) the considerations and determinations of the Secretary of the Treasury and the regulators of such smaller financial institutions regarding capital adequacy and troubled assets. Directs the SIG to examine the effects of TARP on small businesses, including both positive and negative effects and the extent of such effects on small businesses generally and by type and region. Requires the SIG to include in each quarterly report to Congress information on the activities of the Secretary and any financial institutions receiving TARP assistance to include and utilize minorities and women- and minority-owned businesses."
665,0.797297297297297,0.493150684931507,0.621621621621622,0.315508021390374,0.193548387096774,0.245989304812834,0.452107279693487,0.277992277992278,0.352490421455939,-7.923,23.556,27.773,15.645,20.746,26.985,88,25,14,155,24,15,56,2,484,348.33,268.729,347.586,0,"International Tuberculosis Control Act of 2002 - Amends the Foreign Assistance Act of 1961 to direct the President, through the United States Agency for International Development (USAID), to provide assistance for the prevention, treatment and elimination of tuberculosis. States that Congress expects USAID to: (1) coordinate with specified organizations to develop a comprehensive tuberculosis control program; and (2) support the development and implementation of a comprehensive tuberculosis control program through the Global Tuberculosis Drug Facility."
666,0.636904761904762,0.37125748502994,0.43452380952381,0.55440414507772,0.322916666666667,0.378238341968912,0.592797783933518,0.345403899721448,0.404432132963989,50.363,14.582,21.297,7.226,11.109,17.63,192,76,24,243,33,8,94,5,818,852.66,686.214,834.154,0,"(This measure has not been amended since it was reported to the House on July 8, 2013. King Cove Road Land Exchange Act (Sec. 4) This bill directs the Department of the Interior to convey specified federal land within the Izembek National Wildlife Refuge in Alaska to the state of Alaska in exchange for specified nonfederal land in the state for the purpose of: (1) designating a road corridor through the Refuge, and (2) constructing a single-lane gravel road along such corridor. The value of the federal and nonfederal lands exchanged shall be equal, as determined by appraisals. The value of such lands shall be equalized: if the final appraised value of such lands exceeds their final appraised value, by conveying additional nonfederal land in the state to Interior, subject to Interior's approval, or by using a combination of the methods described above; or if such value exceeds such value, by accepting a payment in excess of 25% of the value of the federal land conveyed."
667,0.942857142857143,0.764705882352941,0.885714285714286,0.66,0.530612244897959,0.62,0.776470588235294,0.626506024096386,0.729411764705882,71.595,12.217,17.733,0,8.204,16.457,46,9,10,42,3,0,31,1,162,174.38,105,142.313,0,"Amends the Internal Revenue Code to: (1) reduce estate and gift tax rates to 30 percent; (2) increase the unified credit to $10 million; and (3) increase the annual gift tax exclusion to $50,000."
668,0.416267942583732,0.3125,0.363636363636364,0.71900826446281,0.541666666666667,0.628099173553719,0.527272727272727,0.396341463414634,0.460606060606061,39.961,12.293,19.575,8.612,13.877,12.893,226,87,22,357,62,25,103,11,1107,928.96,708.49,1004.373,0,"(This measure has not been amended since it was introduced in the House on February 29, 2003. The summary of that version is repeated here.)Upper Housatonic Valley National Heritage Area Act - (Sec. 3) Establishes the Upper Housatonic Valley National Heritage Area in Massachusetts and Connecticut.(Sec. 4) Establishes the Upper Housatonic Valley National Heritage Area Management Entity (the Entity).(Sec. 5) Directs the Entity to submit to the Secretary of the Interior a management plan for the Area. Requires the Secretary to approve the Plan or to disapprove it, and to provide recommendations in the latter instance.Prohibits the Entity from using Federal funds received under this Act to acquire real property or any interest in real property.(Sec. 7) Authorizes the Secretary to provide technical and financial assistance to the Entity to develop and implement the management plan.Prohibits assistance under this Act after the expiration of the ten-year period beginning on the date the Secretary approves the plan.(Sec. 8) Authorizes appropriations. Limits Federal funding under this Act to 50 percent of the total cost of any assistance or grant under this Act.Prohibits the Secretary from making any grant or providing any assistance beyond 15 years after the date the Secretary approves the plan"
669,0.692307692307692,0.64,0.692307692307692,0.225,0.20253164556962,0.225,0.339622641509434,0.307692307692308,0.339622641509434,53.545,12.25,16.554,5.713,12.688,15.301,29,12,3,39,4,1,24,1,134,125.23,106.221,134.076,0,"Amends the Harmonized Tariff Schedule of the United States to suspend, through six months after the enactment of this Act, the duty on certain drug substances."
